2749.589793,3.08E+04,7.00E+00
2749.610225,3.06E+04,7.00E+00
2749.630657,3.03E+04,7.00E+00
2749.651089,2.99E+04,6.99E+00
2749.671521,2.95E+04,6.99E+00
2749.691952,2.91E+04,6.99E+00
2749.712384,2.78E+04,6.99E+00
2749.732816,2.40E+04,6.99E+00
2749.753248,1.86E+04,6.99E+00
2749.916703,3.09E+04,6.98E+00
2749.937135,3.11E+04,6.98E+00
2749.957567,3.12E+04,6.98E+00
2749.977999,3.13E+04,6.98E+00
2749.998431,3.12E+04,6.98E+00
2750.018863,3.11E+04,6.97E+00
2750.039295,3.09E+04,6.97E+00
2750.059727,3.07E+04,6.96E+00
2750.080158,3.04E+04,6.96E+00
2750.10059,2.95E+04,6.96E+00
2750.121022,2.82E+04,6.96E+00
2750.141454,2.73E+04,6.96E+00
2750.161886,2.73E+04,6.96E+00
2750.182318,2.82E+04,6.95E+00
2750.20275,2.93E+04,6.95E+00
2750.223182,3.00E+04,6.95E+00
2750.243614,3.01E+04,6.95E+00
2750.264046,3.01E+04,6.95E+00
2750.284477,3.02E+04,6.95E+00
2750.304909,3.02E+04,6.95E+00
2750.325341,3.01E+04,6.95E+00
2750.345773,2.99E+04,6.95E+00
2750.366205,2.95E+04,6.95E+00
2750.386637,2.91E+04,6.95E+00
2750.407069,2.86E+04,6.95E+00
2750.427501,2.82E+04,6.95E+00
2750.447933,2.76E+04,6.94E+00
2750.468364,2.49E+04,6.94E+00
2750.488796,2.01E+04,6.94E+00
2750.652251,3.05E+04,6.94E+00
2750.672683,3.08E+04,6.94E+00
2750.693115,3.11E+04,6.94E+00
2750.713547,3.12E+04,6.94E+00
2750.733979,3.13E+04,6.94E+00
2750.754411,3.12E+04,6.94E+00
2750.774843,3.11E+04,6.94E+00
2750.795275,3.10E+04,6.94E+00
2750.815706,3.08E+04,6.94E+00
2750.836138,3.01E+04,6.94E+00
2750.85657,2.90E+04,6.93E+00
2750.877002,2.78E+04,6.93E+00
2750.897434,2.73E+04,6.93E+00
2750.917866,2.79E+04,6.93E+00
2750.938298,2.90E+04,6.93E+00
2750.95873,3.00E+04,6.93E+00
2750.979161,3.04E+04,6.93E+00
2751.142617,3.04E+04,6.93E+00
2751.163048,3.02E+04,6.93E+00
2751.18348,3.00E+04,6.93E+00
2751.203912,2.85E+04,6.93E+00
2751.224344,2.44E+04,6.93E+00
2751.244776,1.88E+04,6.92E+00
2751.265208,1.53E+04,6.92E+00
2751.28564,1.81E+04,6.92E+00
2751.306072,2.38E+04,6.92E+00
2751.326503,2.83E+04,6.92E+00
2751.346935,3.02E+04,6.92E+00
2751.367367,3.05E+04,6.92E+00
2751.387799,3.08E+04,6.92E+00
2751.408231,3.11E+04,6.92E+00
2751.428663,3.13E+04,6.92E+00
2751.449095,3.14E+04,6.92E+00
2751.469527,3.14E+04,6.92E+00
2751.489958,3.14E+04,6.91E+00
2751.51039,3.12E+04,6.91E+00
2751.530822,3.10E+04,6.91E+00
2751.551254,3.08E+04,6.91E+00
2751.571686,3.04E+04,6.91E+00
2751.592118,2.93E+04,6.91E+00
2751.61255,2.81E+04,6.91E+00
2751.632982,2.72E+04,6.91E+00
2751.653413,2.74E+04,6.91E+00
2751.673845,2.84E+04,6.91E+00
2751.694277,2.94E+04,6.91E+00
2751.714709,3.01E+04,6.91E+00
2751.735141,3.02E+04,6.91E+00
2751.755573,3.03E+04,6.91E+00
2751.776005,3.04E+04,6.91E+00
2751.796437,3.04E+04,6.91E+00
2751.816868,3.03E+04,6.91E+00
2751.8373,3.01E+04,6.91E+00
2751.857732,2.98E+04,6.91E+00
2751.878164,2.94E+04,6.91E+00
2751.898596,2.90E+04,6.91E+00
2751.919028,2.86E+04,6.91E+00
2751.93946,2.77E+04,6.90E+00
2751.959891,2.46E+04,6.90E+00
2752.123346,3.09E+04,6.90E+00
2752.143778,3.11E+04,6.90E+00
2752.16421,3.12E+04,6.90E+00
2752.184642,3.12E+04,6.90E+00
2752.205074,3.11E+04,6.90E+00
2752.225506,3.10E+04,6.90E+00
2752.245938,3.07E+04,6.90E+00
2752.266369,3.04E+04,6.90E+00
2752.286801,3.01E+04,6.90E+00
2752.307233,2.97E+04,6.90E+00
2752.327665,2.88E+04,6.89E+00
2752.348097,2.75E+04,6.89E+00
2752.368529,2.61E+04,6.89E+00
2752.388961,2.57E+04,6.89E+00
2752.409393,2.62E+04,6.89E+00
2752.429824,2.71E+04,6.89E+00
2752.450256,2.77E+04,6.89E+00
2752.470688,2.78E+04,6.89E+00
2752.49112,2.77E+04,6.89E+00
2752.511552,2.76E+04,6.89E+00
2752.531984,2.74E+04,6.89E+00
2752.552416,2.71E+04,6.89E+00
2752.572847,2.67E+04,6.89E+00
2752.613711,3.11E+04,6.89E+00
2752.634143,3.08E+04,6.89E+00
2752.654575,3.04E+04,6.89E+00
2752.675007,3.00E+04,6.89E+00
2752.695439,2.80E+04,6.89E+00
2752.71587,2.34E+04,6.89E+00
2752.736302,1.77E+04,6.89E+00
2752.756734,1.49E+04,6.89E+00
2752.777166,1.83E+04,6.89E+00
2752.797598,2.37E+04,6.89E+00
2752.81803,2.75E+04,6.88E+00
2752.838462,2.87E+04,6.88E+00
2752.858894,2.87E+04,6.88E+00
2752.879325,2.87E+04,6.88E+00
2752.899757,2.88E+04,6.88E+00
2752.920189,2.88E+04,6.88E+00
2752.940621,2.85E+04,6.88E+00
2753.063212,2.52E+04,6.88E+00
2753.124507,2.76E+04,6.88E+00
2753.144939,2.79E+04,6.88E+00
2753.165371,2.90E+04,6.88E+00
2753.185803,3.01E+04,6.88E+00
2753.206235,3.06E+04,6.88E+00
2753.226667,3.07E+04,6.88E+00
2753.247099,3.09E+04,6.88E+00
2753.267531,3.10E+04,6.88E+00
2753.287962,3.11E+04,6.88E+00
2753.308394,3.11E+04,6.88E+00
2753.328826,3.09E+04,6.88E+00
2753.349258,3.07E+04,6.88E+00
2753.36969,3.04E+04,6.88E+00
2753.390122,3.01E+04,6.88E+00
2753.410553,2.97E+04,6.87E+00
2753.430985,2.88E+04,6.87E+00
2753.59444,3.00E+04,6.87E+00
2753.676168,3.14E+04,6.87E+00
2753.696599,3.16E+04,6.87E+00
2753.717031,3.16E+04,6.87E+00
2753.737463,3.16E+04,6.87E+00
2753.757895,3.15E+04,6.87E+00
2753.778327,3.14E+04,6.87E+00
2753.798759,3.11E+04,6.87E+00
2753.81919,3.02E+04,6.87E+00
2753.839622,2.89E+04,6.87E+00
2753.860054,2.77E+04,6.86E+00
2753.880486,2.75E+04,6.86E+00
2753.900918,2.82E+04,6.86E+00
2753.92135,2.92E+04,6.86E+00
2754.084804,3.12E+04,6.86E+00
2754.105236,3.10E+04,6.86E+00
2754.125668,3.07E+04,6.86E+00
2754.1461,3.04E+04,6.86E+00
2754.166532,3.00E+04,6.86E+00
2754.186963,2.76E+04,6.86E+00
2754.207395,2.27E+04,6.86E+00
2754.227827,1.71E+04,6.85E+00
2754.248259,1.53E+04,6.85E+00
2754.268691,1.95E+04,6.85E+00
2754.289123,2.50E+04,6.85E+00
2754.309555,2.87E+04,6.85E+00
2754.329986,2.98E+04,6.85E+00
2754.350418,2.99E+04,6.85E+00
2754.37085,3.00E+04,6.85E+00
2754.391282,3.01E+04,6.85E+00
2754.411714,3.02E+04,6.85E+00
2754.452577,2.98E+04,6.85E+00
2754.473009,2.94E+04,6.85E+00
2754.575168,2.95E+04,6.85E+00
2754.5956,2.82E+04,6.85E+00
2754.616032,2.76E+04,6.85E+00
2754.636464,2.79E+04,6.85E+00
2754.656896,2.90E+04,6.85E+00
2754.677328,2.99E+04,6.85E+00
2754.697759,3.03E+04,6.85E+00
2754.718191,3.03E+04,6.85E+00
2754.738623,3.02E+04,6.85E+00
2754.759055,3.02E+04,6.85E+00
2754.779487,3.00E+04,6.85E+00
2754.799918,2.98E+04,6.85E+00
2754.82035,2.94E+04,6.85E+00
2754.840782,2.90E+04,6.85E+00
2754.861214,2.86E+04,6.84E+00
2754.881646,2.82E+04,6.84E+00
2754.902078,2.78E+04,6.84E+00
2754.922509,2.64E+04,6.84E+00
2754.942941,2.26E+04,6.84E+00
2754.963373,1.74E+04,6.84E+00
2754.983805,1.35E+04,6.84E+00
2755.004237,1.49E+04,6.84E+00
2755.024669,1.94E+04,6.84E+00
2755.065532,3.00E+04,6.84E+00
2755.085964,3.03E+04,6.84E+00
2755.106396,3.05E+04,6.84E+00
2755.126828,3.07E+04,6.84E+00
2755.14726,3.08E+04,6.84E+00
2755.167691,3.09E+04,6.84E+00
2755.188123,3.08E+04,6.84E+00
2755.208555,3.06E+04,6.84E+00
2755.228987,3.04E+04,6.84E+00
2755.249419,3.00E+04,6.84E+00
2755.269851,2.97E+04,6.84E+00
2755.290282,2.92E+04,6.84E+00
2755.310714,2.82E+04,6.84E+00
2755.331146,2.68E+04,6.84E+00
2755.351578,2.57E+04,6.83E+00
2755.37201,2.56E+04,6.83E+00
2755.392441,2.63E+04,6.83E+00
2755.412873,2.72E+04,6.83E+00
2755.433305,2.78E+04,6.83E+00
2755.453737,2.77E+04,6.83E+00
2755.474169,2.75E+04,6.83E+00
2755.494601,2.73E+04,6.83E+00
2755.515032,2.71E+04,6.83E+00
2755.555896,3.10E+04,6.83E+00
2755.576328,3.08E+04,6.83E+00
2755.59676,3.05E+04,6.83E+00
2755.617192,3.02E+04,6.83E+00
2755.637623,2.99E+04,6.83E+00
2755.658055,2.93E+04,6.83E+00
2755.678487,2.65E+04,6.83E+00
2755.698919,2.14E+04,6.83E+00
2755.719351,1.60E+04,6.83E+00
2755.739782,1.51E+04,6.83E+00
2755.760214,1.95E+04,6.83E+00
2755.801078,2.95E+04,6.83E+00
2755.82151,3.04E+04,6.83E+00
2755.841942,3.07E+04,6.83E+00
2755.862373,3.10E+04,6.83E+00
2755.882805,3.13E+04,6.83E+00
2755.903237,3.15E+04,6.83E+00
2755.923669,3.16E+04,6.83E+00
2755.944101,3.16E+04,6.83E+00
2755.964532,3.15E+04,6.82E+00
2755.984964,3.13E+04,6.82E+00
2756.005396,3.11E+04,6.82E+00
2756.025828,3.08E+04,6.82E+00
2756.04626,3.00E+04,6.82E+00
2756.066692,2.88E+04,6.82E+00
2756.087123,2.75E+04,6.82E+00
2756.107555,2.71E+04,6.82E+00
2756.127987,2.76E+04,6.82E+00
2756.148419,2.87E+04,6.82E+00
2756.16885,2.96E+04,6.82E+00
2756.189282,2.99E+04,6.82E+00
2756.209714,3.00E+04,6.82E+00
2756.230146,3.00E+04,6.82E+00
2756.250578,2.99E+04,6.82E+00
2756.27101,2.98E+04,6.82E+00
2756.291441,2.96E+04,6.82E+00
2756.311873,2.94E+04,6.82E+00
2756.332305,2.89E+04,6.82E+00
2756.352737,2.85E+04,6.82E+00
2756.373169,2.80E+04,6.82E+00
2756.3936,2.75E+04,6.82E+00
2756.414032,2.59E+04,6.82E+00
2756.434464,2.18E+04,6.82E+00
2756.454896,1.65E+04,6.82E+00
2756.475328,1.33E+04,6.82E+00
2756.49576,1.56E+04,6.82E+00
2756.536623,2.66E+04,6.81E+00
2756.557055,2.81E+04,6.81E+00
2756.577487,2.81E+04,6.81E+00
2756.597919,2.81E+04,6.81E+00
2756.61835,2.81E+04,6.81E+00
2756.638782,2.79E+04,6.81E+00
2756.659214,2.77E+04,6.81E+00
2756.679646,2.74E+04,6.81E+00
2756.700078,2.70E+04,6.81E+00
2756.720509,2.65E+04,6.81E+00
2756.781805,3.03E+04,6.81E+00
2770.797969,3.24E+04,6.81E+00
2770.8184,3.25E+04,6.81E+00
2770.838832,3.25E+04,6.81E+00
2770.859264,3.24E+04,6.81E+00
2770.879695,3.23E+04,6.81E+00
2770.900127,3.21E+04,6.81E+00
2770.920559,3.18E+04,6.81E+00
2770.940991,3.09E+04,6.81E+00
2770.961422,2.96E+04,6.81E+00
2770.981854,2.87E+04,6.81E+00
2771.002286,2.88E+04,6.81E+00
2771.022717,2.98E+04,6.81E+00
2771.043149,3.10E+04,6.81E+00
2771.063581,3.18E+04,6.81E+00
2771.084012,3.20E+04,6.81E+00
2771.104444,3.21E+04,6.81E+00
2771.124876,3.22E+04,6.81E+00
2771.145307,3.22E+04,6.81E+00
2771.165739,3.22E+04,6.81E+00
2771.186171,3.20E+04,6.80E+00
2771.206602,3.17E+04,6.80E+00
2771.227034,3.14E+04,6.80E+00
2771.247466,3.11E+04,6.80E+00
2771.267897,3.08E+04,6.80E+00
2771.288329,3.03E+04,6.80E+00
2771.308761,2.74E+04,6.80E+00
2771.329192,2.23E+04,6.80E+00
2771.349624,1.68E+04,6.80E+00
2771.370056,1.60E+04,6.80E+00
2771.390487,2.08E+04,6.80E+00
2771.410919,2.62E+04,6.80E+00
2771.431351,2.97E+04,6.80E+00
2771.451783,3.04E+04,6.80E+00
2771.472214,3.07E+04,6.80E+00
2771.492646,3.09E+04,6.80E+00
2771.513078,3.10E+04,6.80E+00
2771.533509,3.11E+04,6.80E+00
2771.553941,3.12E+04,6.80E+00
2771.574373,3.10E+04,6.80E+00
2771.737826,2.72E+04,6.80E+00
2771.758258,2.79E+04,6.80E+00
2771.778689,2.92E+04,6.80E+00
2771.799121,3.01E+04,6.80E+00
2771.819553,3.06E+04,6.80E+00
2771.839985,3.08E+04,6.80E+00
2771.860416,3.09E+04,6.80E+00
2771.880848,3.11E+04,6.80E+00
2771.90128,3.11E+04,6.80E+00
2771.921711,3.11E+04,6.80E+00
2771.942143,3.10E+04,6.80E+00
2771.962575,3.09E+04,6.80E+00
2771.983006,3.06E+04,6.80E+00
2772.003438,3.03E+04,6.80E+00
2772.02387,3.00E+04,6.80E+00
2772.044301,2.84E+04,6.80E+00
2772.064733,2.42E+04,6.79E+00
2772.085165,1.86E+04,6.79E+00
2772.105596,1.52E+04,6.79E+00
2772.126028,1.81E+04,6.79E+00
2772.14646,2.38E+04,6.79E+00
2772.166891,2.83E+04,6.79E+00
2772.187323,3.01E+04,6.79E+00
2772.207755,3.04E+04,6.79E+00
2772.228186,3.07E+04,6.79E+00
2772.248618,3.09E+04,6.79E+00
2772.26905,3.12E+04,6.79E+00
2772.289481,3.13E+04,6.79E+00
2772.309913,3.13E+04,6.79E+00
2772.330345,3.13E+04,6.79E+00
2772.350777,3.12E+04,6.79E+00
2772.371208,3.09E+04,6.79E+00
2772.39164,3.08E+04,6.79E+00
2772.412072,3.04E+04,6.79E+00
2772.432503,2.94E+04,6.79E+00
2772.452935,2.82E+04,6.79E+00
2772.473367,2.75E+04,6.79E+00
2772.493798,2.77E+04,6.79E+00
2772.51423,2.89E+04,6.79E+00
2772.534662,3.01E+04,6.79E+00
2772.555093,3.09E+04,6.79E+00
2772.718547,3.12E+04,6.79E+00
2772.738978,3.11E+04,6.79E+00
2772.75941,3.09E+04,6.79E+00
2772.779842,3.03E+04,6.79E+00
2772.800273,2.71E+04,6.79E+00
2772.820705,2.17E+04,6.79E+00
2772.841137,1.65E+04,6.79E+00
2772.861568,1.66E+04,6.79E+00
2772.882,2.20E+04,6.79E+00
2772.902432,2.74E+04,6.79E+00
2772.922863,3.06E+04,6.79E+00
2772.943295,3.12E+04,6.79E+00
2772.963727,3.15E+04,6.79E+00
2772.984158,3.18E+04,6.78E+00
2773.00459,3.20E+04,6.78E+00
2773.025022,3.22E+04,6.78E+00
2773.045454,3.23E+04,6.78E+00
2773.065885,3.23E+04,6.78E+00
2773.086317,3.22E+04,6.78E+00
2773.106749,3.20E+04,6.78E+00
2773.12718,3.19E+04,6.78E+00
2773.147612,3.16E+04,6.78E+00
2773.168044,3.09E+04,6.78E+00
2773.188475,2.97E+04,6.78E+00
2773.208907,2.85E+04,6.78E+00
2773.229339,2.83E+04,6.78E+00
2773.24977,2.92E+04,6.78E+00
2773.270202,3.04E+04,6.78E+00
2773.290634,3.15E+04,6.78E+00
2773.311065,3.19E+04,6.78E+00
2773.331497,3.21E+04,6.78E+00
2773.351929,3.23E+04,6.78E+00
2773.37236,3.24E+04,6.78E+00
2773.392792,3.25E+04,6.78E+00
2773.413224,3.24E+04,6.78E+00
2773.433655,3.23E+04,6.78E+00
2773.454087,3.21E+04,6.78E+00
2773.474519,3.18E+04,6.78E+00
2773.49495,3.15E+04,6.78E+00
2773.515382,3.11E+04,6.78E+00
2773.535814,2.90E+04,6.78E+00
2773.556245,2.44E+04,6.78E+00
2773.576677,1.84E+04,6.78E+00
2773.597109,1.56E+04,6.78E+00
2773.61754,1.92E+04,6.78E+00
2773.637972,2.47E+04,6.78E+00
2773.658404,2.88E+04,6.78E+00
2773.678836,3.02E+04,6.78E+00
2773.699267,3.04E+04,6.78E+00
2773.719699,3.05E+04,6.78E+00
2773.740131,3.07E+04,6.78E+00
2773.760562,3.08E+04,6.78E+00
2773.780994,3.09E+04,6.77E+00
2773.801426,3.09E+04,6.77E+00
2773.821857,3.08E+04,6.77E+00
2773.842289,3.07E+04,6.77E+00
2773.862721,3.05E+04,6.77E+00
2773.883152,3.03E+04,6.77E+00
2773.903584,2.99E+04,6.77E+00
2773.924016,2.88E+04,6.77E+00
2773.944447,2.75E+04,6.77E+00
2773.964879,2.68E+04,6.77E+00
2773.985311,2.70E+04,6.77E+00
2774.005742,2.80E+04,6.77E+00
2774.026174,2.90E+04,6.77E+00
2774.189627,3.06E+04,6.77E+00
2774.210059,3.04E+04,6.77E+00
2774.230491,3.02E+04,6.77E+00
2774.250922,3.01E+04,6.77E+00
2774.271354,2.93E+04,6.77E+00
2774.291786,2.58E+04,6.77E+00
2774.312217,2.04E+04,6.77E+00
2774.332649,1.58E+04,6.77E+00
2774.353081,1.69E+04,6.77E+00
2774.373512,2.24E+04,6.77E+00
2774.393944,2.75E+04,6.77E+00
2774.414376,3.02E+04,6.77E+00
2774.434807,3.07E+04,6.77E+00
2774.455239,3.11E+04,6.77E+00
2774.475671,3.13E+04,6.77E+00
2774.496102,3.16E+04,6.77E+00
2774.516534,3.18E+04,6.77E+00
2774.639124,3.14E+04,6.77E+00
2774.700419,2.83E+04,6.77E+00
2774.720851,2.82E+04,6.77E+00
2774.741282,2.90E+04,6.77E+00
2774.761714,3.02E+04,6.77E+00
2774.782146,3.11E+04,6.77E+00
2774.802577,3.13E+04,6.77E+00
2774.823009,3.14E+04,6.77E+00
2774.843441,3.15E+04,6.77E+00
2774.863872,3.16E+04,6.77E+00
2774.884304,3.16E+04,6.77E+00
2774.904736,3.16E+04,6.77E+00
2774.925167,3.14E+04,6.77E+00
2774.945599,3.12E+04,6.77E+00
2774.966031,3.09E+04,6.77E+00
2774.986462,3.06E+04,6.77E+00
2775.006894,3.02E+04,6.77E+00
2775.027326,2.78E+04,6.77E+00
2775.047757,2.28E+04,6.77E+00
2775.068189,1.72E+04,6.77E+00
2775.088621,1.54E+04,6.77E+00
2775.109052,1.97E+04,6.77E+00
2775.129484,2.52E+04,6.77E+00
2775.149916,2.89E+04,6.77E+00
2775.170348,3.00E+04,6.77E+00
2775.190779,3.02E+04,6.77E+00
2775.211211,3.03E+04,6.77E+00
2775.231643,3.05E+04,6.77E+00
2775.252074,3.06E+04,6.77E+00
2775.415528,2.81E+04,6.77E+00
2775.435959,2.68E+04,6.77E+00
2775.456391,2.63E+04,6.77E+00
2775.476823,2.66E+04,6.77E+00
2775.497254,2.76E+04,6.77E+00
2775.660708,3.16E+04,6.76E+00
2775.681139,3.16E+04,6.76E+00
2775.701571,3.14E+04,6.76E+00
2775.722003,3.11E+04,6.76E+00
2775.742434,3.09E+04,6.76E+00
2775.762866,2.97E+04,6.76E+00
2775.783298,2.57E+04,6.76E+00
2775.803729,2.00E+04,6.76E+00
2775.824161,1.59E+04,6.76E+00
2775.844593,1.80E+04,6.76E+00
2775.865024,2.38E+04,6.76E+00
2775.885456,2.87E+04,6.76E+00
2775.905888,3.11E+04,6.76E+00
2775.926319,3.15E+04,6.76E+00
2775.946751,3.18E+04,6.76E+00
2775.967182,3.21E+04,6.76E+00
2775.987614,3.23E+04,6.76E+00
2776.008046,3.25E+04,6.76E+00
2776.028477,3.25E+04,6.76E+00
2776.048909,3.25E+04,6.76E+00
2776.069341,3.23E+04,6.76E+00
2776.089773,3.21E+04,6.76E+00
2776.110204,3.20E+04,6.76E+00
2776.130636,3.16E+04,6.76E+00
2776.151068,3.07E+04,6.76E+00
2776.171499,2.94E+04,6.76E+00
2776.191931,2.85E+04,6.76E+00
2776.212363,2.86E+04,6.76E+00
2776.232794,2.96E+04,6.76E+00
2776.253226,3.08E+04,6.76E+00
2776.273658,3.16E+04,6.76E+00
2776.294089,3.19E+04,6.76E+00
2776.314521,3.20E+04,6.76E+00
2776.334953,3.22E+04,6.76E+00
2776.355384,3.23E+04,6.76E+00
2776.375816,3.23E+04,6.76E+00
2776.396248,3.22E+04,6.76E+00
2776.416679,3.21E+04,6.76E+00
2776.437111,3.19E+04,6.76E+00
2776.457543,3.16E+04,6.76E+00
2776.477974,3.13E+04,6.76E+00
2776.498406,3.09E+04,6.76E+00
2776.518838,2.80E+04,6.76E+00
2776.539269,2.27E+04,6.76E+00
2776.559701,1.72E+04,6.76E+00
2776.580133,1.64E+04,6.76E+00
2776.661859,3.14E+04,6.76E+00
2776.682291,3.17E+04,6.76E+00
2776.702723,3.21E+04,6.76E+00
2776.723154,3.23E+04,6.76E+00
2776.743586,3.25E+04,6.76E+00
2776.764017,3.26E+04,6.76E+00
2776.784449,3.26E+04,6.76E+00
2776.804881,3.25E+04,6.76E+00
2776.825312,3.24E+04,6.76E+00
2776.845744,3.22E+04,6.76E+00
2776.866176,3.20E+04,6.75E+00
2776.886607,3.13E+04,6.75E+00
2776.907039,3.01E+04,6.75E+00
2776.927471,2.89E+04,6.75E+00
2776.947903,2.85E+04,6.75E+00
2776.968334,2.91E+04,6.75E+00
2776.988766,3.03E+04,6.75E+00
2777.009198,3.13E+04,6.75E+00
2777.029629,3.17E+04,6.75E+00
2777.050061,3.19E+04,6.75E+00
2777.070493,3.20E+04,6.75E+00
2777.090924,3.22E+04,6.75E+00
2777.111356,3.22E+04,6.75E+00
2777.131787,3.22E+04,6.75E+00
2777.152219,3.21E+04,6.75E+00
2777.172651,3.19E+04,6.75E+00
2777.193082,3.17E+04,6.75E+00
2777.213514,3.14E+04,6.75E+00
2777.233946,3.11E+04,6.75E+00
2777.254377,2.95E+04,6.75E+00
2777.274809,2.51E+04,6.75E+00
2777.295241,1.93E+04,6.75E+00
2777.315672,1.58E+04,6.75E+00
2777.336104,1.88E+04,6.75E+00
2777.356536,2.47E+04,6.75E+00
2777.376967,2.93E+04,6.75E+00
2777.397399,3.12E+04,6.75E+00
2777.417831,3.15E+04,6.75E+00
2777.438262,3.18E+04,6.75E+00
2777.458694,3.21E+04,6.75E+00
2777.479126,3.23E+04,6.75E+00
2777.499557,3.25E+04,6.75E+00
2777.519989,3.25E+04,6.75E+00
2777.540421,3.24E+04,6.75E+00
2777.560852,3.23E+04,6.75E+00
2777.581284,3.22E+04,6.75E+00
2777.601716,3.20E+04,6.75E+00
2777.622147,3.16E+04,6.75E+00
2777.642579,3.06E+04,6.75E+00
2777.663011,2.93E+04,6.75E+00
2777.683442,2.84E+04,6.75E+00
2777.703874,2.87E+04,6.75E+00
2777.724306,2.98E+04,6.75E+00
2777.744737,3.10E+04,6.75E+00
2777.765169,3.18E+04,6.75E+00
2777.785601,3.20E+04,6.75E+00
2777.806032,3.22E+04,6.75E+00
2777.826464,3.23E+04,6.75E+00
2777.846896,3.24E+04,6.75E+00
2777.867327,3.25E+04,6.75E+00
2777.887759,3.24E+04,6.75E+00
2777.908191,3.22E+04,6.75E+00
2777.928622,3.19E+04,6.75E+00
2777.949054,3.16E+04,6.75E+00
2777.969486,3.14E+04,6.75E+00
2777.989917,3.07E+04,6.75E+00
2778.010349,2.74E+04,6.75E+00
2778.030781,2.19E+04,6.74E+00
2778.051212,1.66E+04,6.74E+00
2778.071644,1.68E+04,6.74E+00
2778.092076,2.21E+04,6.74E+00
2778.112507,2.76E+04,6.74E+00
2778.132939,3.07E+04,6.74E+00
2778.153371,3.14E+04,6.74E+00
2778.173802,3.17E+04,6.74E+00
2778.194234,3.20E+04,6.74E+00
2778.214666,3.22E+04,6.74E+00
2778.235097,3.24E+04,6.74E+00
2778.255529,3.24E+04,6.74E+00
2778.275961,3.28E+04,6.74E+00
2778.296392,3.23E+04,6.74E+00
2778.316824,3.22E+04,6.74E+00
2778.337256,3.20E+04,6.74E+00
2778.357687,3.19E+04,6.74E+00
2778.378119,3.11E+04,6.74E+00
2778.398551,2.99E+04,6.74E+00
2778.418982,2.87E+04,6.74E+00
2778.439414,2.85E+04,6.74E+00
2778.602867,3.24E+04,6.74E+00
2778.623299,3.24E+04,6.74E+00
2778.643731,3.23E+04,6.74E+00
2778.664162,3.21E+04,6.74E+00
2778.684594,3.18E+04,6.74E+00
2778.705025,3.15E+04,6.74E+00
2778.725457,3.12E+04,6.74E+00
2778.745889,2.91E+04,6.74E+00
2778.76632,2.44E+04,6.74E+00
2778.786752,1.85E+04,6.74E+00
2778.807184,1.58E+04,6.74E+00
2778.827615,1.96E+04,6.74E+00
2778.848047,2.54E+04,6.74E+00
2778.868479,2.96E+04,6.74E+00
2778.888911,3.11E+04,6.74E+00
2778.909342,3.14E+04,6.74E+00
2778.929774,3.17E+04,6.74E+00
2778.950205,3.19E+04,6.74E+00
2778.970637,3.21E+04,6.74E+00
2778.991069,3.22E+04,6.74E+00
2779.0115,3.21E+04,6.74E+00
2779.031932,3.21E+04,6.74E+00
2779.052364,3.19E+04,6.74E+00
2779.072795,3.17E+04,6.74E+00
2779.093227,3.15E+04,6.74E+00
2779.113659,3.11E+04,6.74E+00
2779.13409,3.00E+04,6.74E+00
2779.154522,2.87E+04,6.74E+00
2779.174954,2.80E+04,6.74E+00
2779.195385,2.84E+04,6.74E+00
2779.215817,2.96E+04,6.74E+00
2779.236249,3.08E+04,6.74E+00
2779.25668,3.14E+04,6.74E+00
2779.277112,3.16E+04,6.73E+00
2779.297544,3.17E+04,6.73E+00
2779.317975,3.19E+04,6.73E+00
2779.338407,3.19E+04,6.73E+00
2779.358839,3.15E+04,6.73E+00
